sub_id,trial_type,time_looking_at_pref,percentage_looking_at_pref,time_looking_at_alc,percentage_looking_at_alc,time_looking_at_cig,percentage_looking_at_cig,time_looking_at_neu,percentage_looking_at_neu,response_time,last_item_looked_at,last_category_looked_at,time_last_item_looked_at,selected_item,alcohol_pref,cig_pref
cret09,1.0,334.0,0.57094017094,27.0,0.0461538461538,334.0,0.57094017094,0.0,0.0,585.281932886,sutter,alcohol,584.0,newport,sutter,newport
cret09,1.0,385.0,0.445086705202,466.0,0.538728323699,385.0,0.445086705202,0.0,0.0,864.571248827,sutter,alcohol,864.0,newport,sutter,newport
cret09,3.0,422.0,0.451336898396,342.0,0.36577540107,422.0,0.451336898396,148.0,0.158288770053,934.377435431,sutter,alcohol,934.0,luckystrike,sutter,newport
cret09,1.0,396.0,0.579795021962,0.0,0.0,396.0,0.579795021962,35.0,0.0512445095168,682.988310781,waterbottle,neutral,682.0,newport,sutter,newport
cret09,3.0,290.0,0.404463040446,0.0,0.0,290.0,0.404463040446,204.0,0.284518828452,717.457035061,waterglass,neutral,716.0,marlboro,sutter,newport
cret09,4.0,413.0,0.584985835694,0.0,0.0,413.0,0.584985835694,0.0,0.0,706.22070213,camelcrush,cigarette,705.0,camelcrush,sutter,newport
cret09,4.0,311.0,0.523569023569,0.0,0.0,311.0,0.523569023569,0.0,0.0,594.540437569,luckystrike,cigarette,593.0,luckystrike,sutter,newport
cret09,2.0,250.0,0.46992481203,0.0,0.0,250.0,0.46992481203,0.0,0.0,531.446709937,newport,cigarette,477.0,newport,sutter,newport
cret09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.214285714286,547.9646627,waterglass,neutral,547.0,newport,sutter,newport
cret09,1.0,376.0,0.614379084967,27.0,0.0441176470588,376.0,0.614379084967,0.0,0.0,611.885383888,sutter,alcohol,611.0,newport,sutter,newport
cret09,1.0,348.0,0.445582586428,0.0,0.0,348.0,0.445582586428,207.0,0.265044814341,780.410164185,newport,cigarette,780.0,newport,sutter,newport
cret09,2.0,577.0,1.0,0.0,0.0,577.0,1.0,0.0,0.0,576.473958311,newport,cigarette,576.0,newport,sutter,newport
cret09,1.0,259.0,0.447322970639,0.0,0.0,259.0,0.447322970639,308.0,0.53195164076,578.695124551,selzter,neutral,578.0,newport,sutter,newport
cret09,1.0,425.0,0.708333333333,17.0,0.0283333333333,425.0,0.708333333333,0.0,0.0,600.107040707,sutter,alcohol,599.0,newport,sutter,newport
cret09,3.0,341.0,0.621129326047,0.0,0.0,341.0,0.621129326047,0.0,0.0,548.342305656,americanspirit,cigarette,548.0,americanspirit,sutter,newport
cret09,3.0,418.0,0.533163265306,99.0,0.126275510204,418.0,0.533163265306,0.0,0.0,784.59556325,sutter,alcohol,783.0,americanspirit,sutter,newport
cret09,2.0,217.0,0.328787878788,159.0,0.240909090909,217.0,0.328787878788,0.0,0.0,660.546493587,bacardi,alcohol,659.0,newport,sutter,newport
cret09,1.0,256.0,0.363120567376,203.0,0.287943262411,256.0,0.363120567376,0.0,0.0,705.472472453,sutter,alcohol,704.0,newport,sutter,newport
cret09,1.0,277.0,0.434169278997,114.0,0.17868338558,277.0,0.434169278997,0.0,0.0,641.152793837,sutter,alcohol,641.0,newport,sutter,newport
cret09,4.0,318.0,0.412451361868,224.0,0.290531776913,318.0,0.412451361868,0.0,0.0,770.7739449,newamsterdam,alcohol,770.0,americanspirit,sutter,newport
cret09,4.0,326.0,0.519936204147,41.0,0.0653907496013,326.0,0.519936204147,0.0,0.0,626.432294292,naturallight,alcohol,626.0,camelcrush,sutter,newport
cret10,3.0,518.0,0.55223880597,518.0,0.55223880597,226.0,0.240938166311,0.0,0.0,937.282956398,naturallight,alcohol,937.0,naturallight,naturallight,newport
cret10,2.0,993.0,0.888193202147,993.0,0.888193202147,0.0,0.0,0.0,0.0,1117.84011852,heineken,alcohol,1117.0,heineken,naturallight,newport
cret10,1.0,748.0,0.940880503145,748.0,0.940880503145,0.0,0.0,0.0,0.0,794.839197355,naturallight,alcohol,794.0,naturallight,naturallight,newport
cret10,1.0,620.0,0.796915167095,146.0,0.18766066838,620.0,0.796915167095,0.0,0.0,777.945551956,newport,cigarette,777.0,newport,naturallight,newport
cret10,3.0,665.0,0.841772151899,0.0,0.0,665.0,0.841772151899,0.0,0.0,789.836870099,americanspirit,cigarette,789.0,americanspirit,naturallight,newport
cret10,2.0,737.0,0.822544642857,737.0,0.822544642857,0.0,0.0,0.0,0.0,896.51479505,captainmorgan,alcohol,895.0,captainmorgan,naturallight,newport
cret10,1.0,620.0,0.761670761671,620.0,0.761670761671,0.0,0.0,0.0,0.0,813.79509914,naturallight,alcohol,813.0,naturallight,naturallight,newport
cret10,1.0,546.0,0.335174953959,546.0,0.335174953959,0.0,0.0,1077.0,0.661141804788,1628.73023985,naturallight,alcohol,1628.0,naturallight,naturallight,newport
cret10,1.0,415.0,0.605839416058,0.0,0.0,59.0,0.0861313868613,415.0,0.605839416058,685.365807622,selzter,neutral,684.0,selzter,naturallight,newport
cret10,1.0,513.0,0.519230769231,215.0,0.217611336032,0.0,0.0,513.0,0.519230769231,988.064682817,waterglass,neutral,987.0,waterglass,naturallight,newport
cret10,3.0,375.0,0.501336898396,60.0,0.0802139037433,375.0,0.501336898396,0.0,0.0,747.812407089,luckystrike,cigarette,747.0,luckystrike,naturallight,newport
cret10,1.0,304.0,0.614141414141,0.0,0.0,105.0,0.212121212121,304.0,0.614141414141,495.499552831,waterbottle,neutral,494.0,waterbottle,naturallight,newport
cret10,2.0,855.0,0.822906641001,855.0,0.822906641001,0.0,0.0,0.0,0.0,1039.01739477,newamsterdam,alcohol,1038.0,newamsterdam,naturallight,newport
cret10,4.0,830.0,0.976470588235,830.0,0.976470588235,0.0,0.0,0.0,0.0,849.174731593,captainmorgan,alcohol,849.0,captainmorgan,naturallight,newport
cret10,4.0,1074.0,0.503752345216,1074.0,0.503752345216,1033.0,0.484521575985,0.0,0.0,2131.71254226,sutter,alcohol,2131.0,sutter,naturallight,newport
cret10,3.0,836.0,0.584206848358,362.0,0.252969951083,836.0,0.584206848358,0.0,0.0,1431.31190063,camelcrush,cigarette,1430.0,camelcrush,naturallight,newport
cret10,1.0,636.0,0.612127045236,0.0,0.0,636.0,0.612127045236,207.0,0.199230028874,1039.27461654,newport,cigarette,1038.0,newport,naturallight,newport
cret10,2.0,618.0,0.617382617383,618.0,0.617382617383,256.0,0.255744255744,0.0,0.0,1004.55193126,kahlua,alcohol,1004.0,kahlua,naturallight,newport
cret10,1.0,181.0,0.213947990544,284.0,0.335697399527,181.0,0.213947990544,227.0,0.268321513002,845.804313929,newport,cigarette,845.0,newport,naturallight,newport
cret10,1.0,776.0,0.865105908584,0.0,0.0,0.0,0.0,776.0,0.865105908584,896.753707939,waterglass,neutral,896.0,waterglass,naturallight,newport
cret10,2.0,613.0,0.681111111111,613.0,0.681111111111,0.0,0.0,272.0,0.302222222222,899.711050053,heineken,alcohol,899.0,heineken,naturallight,newport
cret10,1.0,511.0,0.712691771269,0.0,0.0,511.0,0.712691771269,0.0,0.0,717.506561069,newport,cigarette,716.0,newport,naturallight,newport
cret10,1.0,636.0,0.591078066914,331.0,0.307620817844,636.0,0.591078066914,0.0,0.0,1075.87249575,newport,cigarette,1075.0,newport,naturallight,newport
cret10,1.0,646.0,0.681434599156,646.0,0.681434599156,252.0,0.26582278481,0.0,0.0,947.268567929,naturallight,alcohol,947.0,naturallight,naturallight,newport
cret10,2.0,644.0,0.594095940959,644.0,0.594095940959,0.0,0.0,229.0,0.211254612546,1084.30174209,captainmorgan,alcohol,1084.0,captainmorgan,naturallight,newport
cret10,2.0,890.0,0.835680751174,890.0,0.835680751174,0.0,0.0,155.0,0.145539906103,1064.60709329,skyy,alcohol,1064.0,skyy,naturallight,newport
cret10,1.0,640.0,0.599812558575,242.0,0.226804123711,640.0,0.599812558575,164.0,0.153701968135,1069.4273059,newport,cigarette,1069.0,newport,naturallight,newport
cret10,2.0,619.0,0.741317365269,201.0,0.240718562874,619.0,0.741317365269,0.0,0.0,838.591497081,newport,cigarette,838.0,newport,naturallight,newport
cret10,1.0,652.0,0.651348651349,652.0,0.651348651349,342.0,0.341658341658,0.0,0.0,1001.05128892,naturallight,alcohol,1000.0,naturallight,naturallight,newport
cret10,1.0,572.0,0.636971046771,0.0,0.0,572.0,0.636971046771,177.0,0.19710467706,900.597124635,newport,cigarette,900.0,newport,naturallight,newport
cret10,1.0,1043.0,0.827121332276,0.0,0.0,1043.0,0.827121332276,0.0,0.0,1261.64070686,newport,cigarette,1260.0,newport,naturallight,newport
cret10,2.0,618.0,0.605882352941,0.0,0.0,397.0,0.389215686275,618.0,0.605882352941,1019.76694266,selzter,neutral,1019.0,selzter,naturallight,newport
cret10,4.0,1043.0,0.757994186047,1043.0,0.757994186047,0.0,0.0,326.0,0.236918604651,1388.34664994,budweiser,alcohol,1387.0,budweiser,naturallight,newport
cret10,3.0,543.0,0.35145631068,639.0,0.41359223301,334.0,0.216181229773,543.0,0.35145631068,1544.54517043,naturallight,alcohol,1544.0,waterglass,naturallight,newport
cret10,3.0,279.0,0.431221020093,279.0,0.431221020093,147.0,0.227202472952,0.0,0.0,650.225265584,americanspirit,cigarette,649.0,naturallight,naturallight,newport
cret10,1.0,488.0,0.777070063694,126.0,0.200636942675,488.0,0.777070063694,0.0,0.0,627.605352971,naturallight,alcohol,627.0,newport,naturallight,newport
cret10,1.0,378.0,0.648370497427,0.0,0.0,191.0,0.327615780446,378.0,0.648370497427,582.317522888,waterbottle,neutral,582.0,waterbottle,naturallight,newport
cret10,2.0,294.0,0.607438016529,81.0,0.167355371901,0.0,0.0,294.0,0.607438016529,483.072662685,budweiser,alcohol,483.0,waterglass,naturallight,newport
cret10,4.0,239.0,0.356184798808,239.0,0.356184798808,426.0,0.634873323398,0.0,0.0,671.991923074,jimbeam,alcohol,670.0,jimbeam,naturallight,newport
cret10,3.0,445.0,0.708598726115,0.0,0.0,445.0,0.708598726115,0.0,0.0,628.308790561,camelcrush,cigarette,627.0,camelcrush,naturallight,newport
cret10,3.0,540.0,0.870967741935,0.0,0.0,540.0,0.870967741935,0.0,0.0,620.203608059,luckystrike,cigarette,619.0,luckystrike,naturallight,newport
cret10,1.0,355.0,0.603741496599,218.0,0.37074829932,0.0,0.0,355.0,0.603741496599,587.264003417,waterglass,neutral,587.0,waterglass,naturallight,newport
cret10,1.0,776.0,0.552706552707,776.0,0.552706552707,0.0,0.0,617.0,0.439458689459,1403.28992899,naturallight,alcohol,1403.0,naturallight,naturallight,newport
cret10,1.0,896.0,0.923711340206,0.0,0.0,0.0,0.0,896.0,0.923711340206,970.240590744,selzter,neutral,969.0,selzter,naturallight,newport
cret10,1.0,614.0,0.9177877429,614.0,0.9177877429,0.0,0.0,0.0,0.0,669.820588837,naturallight,alcohol,668.0,naturallight,naturallight,newport
cret10,1.0,434.0,0.448810754912,262.0,0.270941054809,434.0,0.448810754912,134.0,0.138572905895,966.300353289,newport,cigarette,966.0,newport,naturallight,newport
cret10,1.0,471.0,0.6,51.0,0.0649681528662,471.0,0.6,248.0,0.315923566879,784.732861812,naturallight,alcohol,784.0,newport,naturallight,newport
cret10,1.0,539.0,1.0,0.0,0.0,539.0,1.0,0.0,0.0,538.314598466,newport,cigarette,538.0,newport,naturallight,newport
cret10,1.0,436.0,0.732773109244,153.0,0.257142857143,436.0,0.732773109244,0.0,0.0,594.614518349,naturallight,alcohol,594.0,newport,naturallight,newport
cret10,4.0,462.0,0.515050167224,188.0,0.209587513935,462.0,0.515050167224,234.0,0.260869565217,896.656647537,jackdaniels,alcohol,896.0,luckystrike,naturallight,newport
cret10,4.0,493.0,0.541758241758,493.0,0.541758241758,116.0,0.127472527473,118.0,0.12967032967,909.248202148,selzter,neutral,909.0,skyy,naturallight,newport
cret10,2.0,649.0,0.441797140912,649.0,0.441797140912,326.0,0.221919673247,215.0,0.146358066712,1470.02814059,newamsterdam,alcohol,1469.0,newamsterdam,naturallight,newport
cret10,1.0,865.0,0.591655266758,194.0,0.13269493844,865.0,0.591655266758,383.0,0.261969904241,1461.61812747,newport,cigarette,1461.0,newport,naturallight,newport
cret10,1.0,417.0,0.474402730375,417.0,0.474402730375,0.0,0.0,455.0,0.51763367463,878.715877856,naturallight,alcohol,878.0,naturallight,naturallight,newport
cret10,1.0,283.0,0.637387387387,0.0,0.0,0.0,0.0,283.0,0.637387387387,444.620351665,waterglass,neutral,443.0,waterglass,naturallight,newport
cret10,1.0,640.0,0.69640914037,0.0,0.0,640.0,0.69640914037,0.0,0.0,919.146383118,newport,cigarette,918.0,newport,naturallight,newport
cret10,1.0,401.0,0.835416666667,401.0,0.835416666667,72.0,0.15,0.0,0.0,480.294765262,newport,cigarette,479.0,naturallight,naturallight,newport
cret10,4.0,355.0,0.677480916031,154.0,0.293893129771,355.0,0.677480916031,0.0,0.0,524.017782296,marlboro,cigarette,523.0,marlboro,naturallight,newport
cret10,1.0,368.0,0.707692307692,145.0,0.278846153846,368.0,0.707692307692,0.0,0.0,520.17953716,naturallight,alcohol,519.0,newport,naturallight,newport
cret10,1.0,411.0,1.0,411.0,1.0,0.0,0.0,0.0,0.0,410.576162393,naturallight,alcohol,410.0,naturallight,naturallight,newport
cret10,3.0,344.0,0.384787472036,125.0,0.139821029083,344.0,0.384787472036,404.0,0.451901565996,893.846083829,waterbottle,neutral,893.0,americanspirit,naturallight,newport
cret10,1.0,231.0,0.352671755725,418.0,0.638167938931,231.0,0.352671755725,0.0,0.0,655.326216392,newport,cigarette,654.0,newport,naturallight,newport
cret10,4.0,480.0,0.548571428571,242.0,0.276571428571,139.0,0.158857142857,480.0,0.548571428571,874.467219011,americanspirit,cigarette,874.0,selzter,naturallight,newport
cret10,2.0,462.0,0.544169611307,462.0,0.544169611307,0.0,0.0,322.0,0.379269729093,849.158630682,jimbeam,alcohol,849.0,jimbeam,naturallight,newport
cret10,3.0,426.0,0.501176470588,409.0,0.481176470588,426.0,0.501176470588,0.0,0.0,850.157785401,americanspirit,cigarette,849.0,americanspirit,naturallight,newport
cret10,3.0,586.0,0.752246469833,586.0,0.752246469833,182.0,0.233632862644,0.0,0.0,778.393762221,naturallight,alcohol,778.0,naturallight,naturallight,newport
cret10,2.0,413.0,0.684908789386,0.0,0.0,0.0,0.0,413.0,0.684908789386,603.630615025,waterglass,neutral,602.0,waterglass,naturallight,newport
cret10,3.0,495.0,0.557432432432,495.0,0.557432432432,193.0,0.217342342342,0.0,0.0,887.681185369,naturallight,alcohol,887.0,naturallight,naturallight,newport
cret10,1.0,254.0,0.353760445682,254.0,0.353760445682,0.0,0.0,225.0,0.313370473538,718.249108838,naturallight,alcohol,717.0,naturallight,naturallight,newport
cret10,1.0,368.0,0.454882571075,368.0,0.454882571075,193.0,0.238566131026,0.0,0.0,808.530042211,naturallight,alcohol,808.0,naturallight,naturallight,newport
cret10,1.0,508.0,0.984496124031,508.0,0.984496124031,0.0,0.0,0.0,0.0,516.012827789,naturallight,alcohol,515.0,naturallight,naturallight,newport
cret10,1.0,363.0,0.460076045627,0.0,0.0,243.0,0.307984790875,363.0,0.460076045627,788.774662417,selzter,neutral,788.0,selzter,naturallight,newport
cret10,1.0,445.0,1.0,0.0,0.0,445.0,1.0,0.0,0.0,444.200109762,newport,cigarette,444.0,newport,naturallight,newport
cret10,1.0,48.0,0.103004291845,187.0,0.401287553648,0.0,0.0,48.0,0.103004291845,466.915123634,waterglass,neutral,465.0,waterglass,naturallight,newport
cret10,2.0,218.0,0.614084507042,0.0,0.0,218.0,0.614084507042,0.0,0.0,354.539767345,newport,cigarette,354.0,newport,naturallight,newport
cret10,1.0,260.0,0.626506024096,0.0,0.0,260.0,0.626506024096,0.0,0.0,414.541032265,newport,cigarette,414.0,newport,naturallight,newport
cret10,1.0,207.0,0.446120689655,0.0,0.0,207.0,0.446120689655,0.0,0.0,464.468993922,newport,cigarette,463.0,newport,naturallight,newport
cret10,4.0,495.0,0.539803707743,495.0,0.539803707743,233.0,0.254089422028,0.0,0.0,916.652950186,captainmorgan,alcohol,916.0,captainmorgan,naturallight,newport
cret10,1.0,0.0,0.0,0.0,0.0,440.0,0.625889046942,0.0,0.0,716.814034828,newport,cigarette,716.0,waterglass,naturallight,newport
cret10,2.0,640.0,0.605487228004,640.0,0.605487228004,0.0,0.0,159.0,0.150425733207,1064.51516563,heineken,alcohol,1064.0,heineken,naturallight,newport
cret10,1.0,663.0,1.0,0.0,0.0,663.0,1.0,0.0,0.0,662.613315192,newport,cigarette,662.0,newport,naturallight,newport
cret10,2.0,487.0,0.623559539052,487.0,0.623559539052,287.0,0.36747759283,0.0,0.0,780.922204928,brandy,alcohol,780.0,brandy,naturallight,newport
cret10,4.0,465.0,0.580524344569,465.0,0.580524344569,330.0,0.411985018727,0.0,0.0,801.378663645,skyy,alcohol,800.0,skyy,naturallight,newport
cret10,3.0,467.0,1.0,0.0,0.0,467.0,1.0,0.0,0.0,467.106706477,luckystrike,cigarette,466.0,luckystrike,naturallight,newport
cret10,1.0,467.0,1.0,467.0,1.0,0.0,0.0,0.0,0.0,466.336561986,naturallight,alcohol,466.0,naturallight,naturallight,newport
cret10,2.0,389.0,0.692170818505,389.0,0.692170818505,0.0,0.0,0.0,0.0,562.285925997,newamsterdam,alcohol,561.0,newamsterdam,naturallight,newport
cret10,1.0,240.0,0.564705882353,240.0,0.564705882353,0.0,0.0,0.0,0.0,423.747973445,naturallight,alcohol,424.0,naturallight,naturallight,newport
cret10,2.0,298.0,0.649237472767,150.0,0.326797385621,298.0,0.649237472767,0.0,0.0,458.592576711,corona,alcohol,458.0,newport,naturallight,newport
cret10,3.0,364.0,0.798245614035,364.0,0.798245614035,86.0,0.188596491228,0.0,0.0,455.787301739,luckystrike,cigarette,455.0,naturallight,naturallight,newport
cret10,1.0,825.0,0.674019607843,393.0,0.321078431373,825.0,0.674019607843,0.0,0.0,1224.76154663,newport,cigarette,1224.0,newport,naturallight,newport
cret10,3.0,393.0,0.891156462585,393.0,0.891156462585,26.0,0.0589569160998,0.0,0.0,440.452229493,americanspirit,cigarette,440.0,naturallight,naturallight,newport
cret10,2.0,331.0,0.583774250441,331.0,0.583774250441,0.0,0.0,0.0,0.0,566.483888853,corona,alcohol,566.0,corona,naturallight,newport
cret10,1.0,223.0,0.44422310757,38.0,0.0756972111554,223.0,0.44422310757,0.0,0.0,502.50867621,naturallight,alcohol,501.0,newport,naturallight,newport
cret10,4.0,187.0,0.445238095238,187.0,0.445238095238,0.0,0.0,225.0,0.535714285714,419.73913065,skyy,alcohol,419.0,skyy,naturallight,newport
cret10,4.0,541.0,0.732070365359,541.0,0.732070365359,0.0,0.0,0.0,0.0,738.787847729,jimbeam,alcohol,738.0,jimbeam,naturallight,newport
cret10,1.0,248.0,0.417508417508,0.0,0.0,248.0,0.417508417508,184.0,0.309764309764,594.473811489,waterglass,neutral,593.0,newport,naturallight,newport
cret10,4.0,448.0,0.991150442478,0.0,0.0,0.0,0.0,448.0,0.991150442478,452.246877227,waterbottle,neutral,451.0,waterbottle,naturallight,newport
cret10,3.0,359.0,0.495856353591,0.0,0.0,192.0,0.265193370166,359.0,0.495856353591,723.57647227,luckystrike,cigarette,723.0,selzter,naturallight,newport
cret10,1.0,224.0,0.314165497896,0.0,0.0,224.0,0.314165497896,290.0,0.406732117812,714.066922897,newport,cigarette,713.0,newport,naturallight,newport
cret10,2.0,318.0,0.291743119266,543.0,0.498165137615,318.0,0.291743119266,0.0,0.0,1090.43342192,newport,cigarette,1089.0,newport,naturallight,newport
cret10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,0.755731922399,1134.47035661,waterbottle,neutral,1134.0,naturallight,naturallight,newport
cret10,1.0,519.0,0.716850828729,519.0,0.716850828729,0.0,0.0,0.0,0.0,723.974577712,naturallight,alcohol,723.0,naturallight,naturallight,newport
cret10,1.0,448.0,0.502805836139,196.0,0.219977553311,0.0,0.0,448.0,0.502805836139,890.800959985,naturallight,alcohol,890.0,selzter,naturallight,newport
cret10,3.0,379.0,0.337488869101,379.0,0.337488869101,0.0,0.0,554.0,0.493321460374,1122.30018106,naturallight,alcohol,1117.0,naturallight,naturallight,newport
cret10,1.0,341.0,0.654510556622,0.0,0.0,341.0,0.654510556622,0.0,0.0,521.35032223,newport,cigarette,520.0,newport,naturallight,newport
cret10,3.0,466.0,0.524774774775,0.0,0.0,466.0,0.524774774775,242.0,0.272522522523,887.677411431,americanspirit,cigarette,887.0,americanspirit,naturallight,newport
cret10,3.0,493.0,1.0,0.0,0.0,493.0,1.0,0.0,0.0,493.423451849,americanspirit,cigarette,492.0,americanspirit,naturallight,newport
cret10,1.0,237.0,0.576642335766,237.0,0.576642335766,0.0,0.0,0.0,0.0,410.895348312,naturallight,alcohol,410.0,naturallight,naturallight,newport
cret10,1.0,422.0,0.392558139535,432.0,0.401860465116,422.0,0.392558139535,0.0,0.0,1074.43038032,naturallight,alcohol,1074.0,newport,naturallight,newport
cret10,1.0,841.0,0.584840055633,841.0,0.584840055633,0.0,0.0,341.0,0.237134909597,1438.09260177,naturallight,alcohol,1437.0,naturallight,naturallight,newport
cret10,4.0,496.0,0.381832178599,496.0,0.381832178599,213.0,0.163972286374,557.0,0.428791377983,1299.15545815,selzter,neutral,1298.0,jackdaniels,naturallight,newport
cret10,2.0,218.0,0.375215146299,0.0,0.0,97.0,0.166953528399,218.0,0.375215146299,581.441399318,waterbottle,neutral,580.0,waterbottle,naturallight,newport
cret10,3.0,554.0,0.398561151079,386.0,0.277697841727,252.0,0.181294964029,554.0,0.398561151079,1389.91982403,waterglass,neutral,1389.0,waterglass,naturallight,newport
cret10,4.0,485.0,0.562645011601,485.0,0.562645011601,169.0,0.196055684455,0.0,0.0,861.021986461,corona,alcohol,861.0,corona,naturallight,newport
cret10,3.0,194.0,0.190569744597,237.0,0.232809430255,374.0,0.367387033399,194.0,0.190569744597,1016.94035039,americanspirit,cigarette,1017.0,waterbottle,naturallight,newport
cret10,1.0,383.0,0.459232613909,383.0,0.459232613909,444.0,0.532374100719,0.0,0.0,834.24648547,naturallight,alcohol,833.0,naturallight,naturallight,newport
cret10,3.0,560.0,0.340425531915,315.0,0.191489361702,560.0,0.340425531915,590.0,0.358662613982,1664.91805582,camelcrush,cigarette,1664.0,camelcrush,naturallight,newport
cret10,1.0,621.0,1.0,0.0,0.0,621.0,1.0,0.0,0.0,621.421071653,newport,cigarette,620.0,newport,naturallight,newport
cret10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.690476190476,587.375766399,waterglass,neutral,587.0,newport,naturallight,newport
cret10,1.0,387.0,0.637561779242,387.0,0.637561779242,0.0,0.0,0.0,0.0,606.75612837,naturallight,alcohol,606.0,naturallight,naturallight,newport
cret10,2.0,128.0,0.178025034771,175.0,0.243393602225,265.0,0.368567454798,128.0,0.178025034771,717.930211267,waterglass,neutral,718.0,waterglass,naturallight,newport
cret10,1.0,365.0,0.585874799358,0.0,0.0,84.0,0.134831460674,365.0,0.585874799358,621.870629425,newport,cigarette,622.0,selzter,naturallight,newport
cret10,3.0,353.0,0.619298245614,0.0,0.0,353.0,0.619298245614,0.0,0.0,568.809435374,luckystrike,cigarette,569.0,luckystrike,naturallight,newport
cret10,1.0,369.0,0.638408304498,27.0,0.0467128027682,0.0,0.0,369.0,0.638408304498,586.151549739,naturallight,alcohol,586.0,waterbottle,naturallight,newport
cret10,1.0,599.0,1.0,599.0,1.0,0.0,0.0,0.0,0.0,599.380914668,naturallight,alcohol,598.0,naturallight,naturallight,newport
cret10,2.0,404.0,0.620583717358,0.0,0.0,0.0,0.0,404.0,0.620583717358,650.244452915,waterglass,neutral,650.0,waterglass,naturallight,newport
cret10,1.0,343.0,0.568822553897,0.0,0.0,0.0,0.0,343.0,0.568822553897,603.216486669,selzter,neutral,602.0,selzter,naturallight,newport
cret10,2.0,287.0,0.517117117117,0.0,0.0,0.0,0.0,287.0,0.517117117117,554.782317586,waterbottle,neutral,554.0,waterbottle,naturallight,newport
cret10,1.0,248.0,0.494023904382,0.0,0.0,248.0,0.494023904382,0.0,0.0,501.251544092,newport,cigarette,501.0,newport,naturallight,newport
cret10,1.0,217.0,0.36717428088,167.0,0.282571912014,217.0,0.36717428088,0.0,0.0,590.305833315,naturallight,alcohol,590.0,newport,naturallight,newport
cret10,4.0,566.0,1.0,566.0,1.0,0.0,0.0,0.0,0.0,567.823843607,brandy,alcohol,567.0,brandy,naturallight,newport
cret11,1.0,561.0,0.441732283465,561.0,0.441732283465,163.0,0.128346456693,223.0,0.175590551181,1272.27716685,selzter,neutral,1270.0,heineken,heineken,americanspirit
cret11,3.0,585.0,0.616438356164,585.0,0.616438356164,211.0,0.222339304531,0.0,0.0,948.865597626,heineken,alcohol,948.0,heineken,heineken,americanspirit
cret11,1.0,427.0,0.544642857143,78.0,0.0994897959184,427.0,0.544642857143,0.0,0.0,783.821809993,heineken,alcohol,783.0,americanspirit,heineken,americanspirit
cret11,1.0,517.0,0.669689119171,517.0,0.669689119171,0.0,0.0,0.0,0.0,770.941099323,heineken,alcohol,771.0,heineken,heineken,americanspirit
cret11,3.0,429.0,0.565963060686,0.0,0.0,135.0,0.178100263852,429.0,0.565963060686,759.058420685,luckystrike,cigarette,758.0,selzter,heineken,americanspirit
cret11,2.0,305.0,0.192429022082,618.0,0.389905362776,305.0,0.192429022082,334.0,0.21072555205,1584.03762997,waterbottle,neutral,1584.0,americanspirit,heineken,americanspirit
cret11,2.0,442.0,0.580814717477,0.0,0.0,442.0,0.580814717477,0.0,0.0,761.143044703,americanspirit,cigarette,760.0,americanspirit,heineken,americanspirit
cret11,1.0,615.0,0.64263322884,615.0,0.64263322884,162.0,0.169278996865,38.0,0.0397074190178,956.848763315,selzter,neutral,956.0,heineken,heineken,americanspirit
cret11,2.0,686.0,0.419828641371,585.0,0.358017135863,686.0,0.419828641371,173.0,0.105875152999,1633.37579852,americanspirit,cigarette,1633.0,americanspirit,heineken,americanspirit
cret11,1.0,358.0,0.41387283237,358.0,0.41387283237,196.0,0.226589595376,0.0,0.0,864.908692445,heineken,alcohol,864.0,heineken,heineken,americanspirit
cret11,4.0,810.0,0.433155080214,810.0,0.433155080214,402.0,0.214973262032,448.0,0.239572192513,1870.15134751,captainmorgan,alcohol,1869.0,captainmorgan,heineken,americanspirit
cret11,4.0,195.0,0.163453478625,670.0,0.561609388097,195.0,0.163453478625,159.0,0.133277451802,1192.49217295,waterbottle,neutral,1192.0,marlboro,heineken,americanspirit
cret11,4.0,527.0,0.315568862275,357.0,0.21377245509,586.0,0.350898203593,527.0,0.315568862275,1671.44874108,luckystrike,cigarette,1671.0,selzter,heineken,americanspirit
cret11,1.0,551.0,0.72787318362,0.0,0.0,551.0,0.72787318362,0.0,0.0,756.785691296,americanspirit,cigarette,756.0,americanspirit,heineken,americanspirit
cret11,1.0,425.0,0.298664792691,837.0,0.58819395643,425.0,0.298664792691,0.0,0.0,1422.56801947,heineken,alcohol,1422.0,americanspirit,heineken,americanspirit
cret11,3.0,216.0,0.274111675127,216.0,0.274111675127,337.0,0.427664974619,74.0,0.0939086294416,787.511023229,selzter,neutral,787.0,heineken,heineken,americanspirit
cret11,1.0,364.0,0.387234042553,364.0,0.387234042553,243.0,0.258510638298,158.0,0.168085106383,940.174269599,waterbottle,neutral,939.0,heineken,heineken,americanspirit
cret11,4.0,589.0,0.329234209055,279.0,0.155953046395,759.0,0.424259362772,589.0,0.329234209055,1788.23673951,waterglass,neutral,1788.0,waterglass,heineken,americanspirit
cret11,3.0,762.0,0.820236813778,762.0,0.820236813778,0.0,0.0,0.0,0.0,929.362348854,heineken,alcohol,928.0,heineken,heineken,americanspirit
